,wealth
2017-07-06,1.2393984574266157
2017-07-07,1.245636874370863
2017-07-10,1.2368768615257382
2017-07-11,1.2320985324384337
2017-07-12,1.2278514716696296
2017-07-13,1.2356822792539122
2017-07-14,1.224400799082043
2017-07-17,1.2129865018305488
2017-07-18,1.208739183913478
2017-07-19,1.2104641344848717
2017-07-20,1.2104641344848717
2017-07-21,1.2063498907956927
2017-07-24,1.2115260282512061
2017-07-25,1.2317004669219582
2017-07-26,1.220153224016706
2017-07-27,1.2151097750666842
2017-07-28,1.2115260282512061
2017-07-31,1.2184284020194454
2017-08-01,1.2347528168448032
2017-08-02,1.235814967759404
2017-08-03,1.2277192974606708
2017-08-04,1.2431151498958521
2017-08-07,1.2478933504090233
2017-08-08,1.2433803983327028
2017-08-09,1.241389942176192
2017-08-10,1.2236044109008255
2017-08-11,1.213384438772891
2017-08-14,1.2275858375103794
2017-08-15,1.2307715188093822
2017-08-16,1.222276882975241
2017-08-17,1.203164338070823
2017-08-18,1.2043591774909157
2017-08-21,1.2028990896339726
2017-08-22,1.2152425921463093
2017-08-23,1.2167024228549859
2017-08-24,1.214711709550209
2017-08-25,1.2196225985688718
2017-08-28,1.2157732175941434
2017-08-29,1.2091371208558204
2017-08-30,1.2119243509159479
2017-08-31,1.2063498907956927
2017-09-01,1.2171003597973282
2017-09-05,1.188033605498359
2017-09-06,1.1959972301622663
2017-09-07,1.1750264033102966
2017-09-08,1.1735663154533535
2017-09-11,1.1917497836710624
2017-09-12,1.2063498907956927
2017-09-13,1.209800820531546
2017-09-14,1.2074113988396271
2017-09-15,1.2160388517533935
2017-09-18,1.2332931147102597
2017-09-19,1.2378875397032074
2017-09-20,1.2296828167600053
2017-09-21,1.2177046907562898
2017-09-22,1.220986030295457
2017-09-25,1.20211626680232
2017-09-26,1.20211626680232
2017-09-27,1.2117973177190902
2017-09-28,1.2121257264920637
2017-09-29,1.2222988409301805
2017-10-02,1.224267782063209
2017-10-03,1.2185254378696668
2017-10-04,1.2255807301074613
2017-10-05,1.2465846009868127
2017-10-06,1.2470768019176877
2017-10-09,1.2518351564780652
2017-10-10,1.2518351564780652
2017-10-11,1.2539683019975805
2017-10-12,1.2654546392990065
2017-10-13,1.2715258044941076
2017-10-16,1.274151150944498
2017-10-17,1.273166474263691
2017-10-18,1.2734951578557216
2017-10-19,1.278417441983529
2017-10-20,1.2931856684622356
2017-10-23,1.2935138024161523
2017-10-24,1.2940057285279705
2017-10-25,1.2902319132388715
2017-10-26,1.2923649213488584
2017-10-27,1.3752301497036858
2017-10-30,1.3765432351574665
2017-10-31,1.3648917316028548
2017-11-01,1.3648917316028548
2017-11-02,1.379168031969743
2017-11-03,1.380644909581425
2017-11-06,1.386059806868693
2017-11-07,1.3827776428723553
2017-11-08,1.3875368218899033
2017-11-09,1.3798247121061618
2017-11-10,1.3762146889749645
2017-11-13,1.3771989534271862
2017-11-14,1.379168031969743
2017-11-15,1.3684488520656024
2017-11-16,1.3720766010259688
2017-11-17,1.3588841870194217
2017-11-20,1.3610275008440418
2017-11-21,1.3806521922864325
2017-11-22,1.3705925781188077
2017-11-24,1.3730664992688566
2017-11-27,1.3831262508460098
2017-11-28,1.3997823468359647
2017-11-29,1.3743852185133032
2017-11-30,1.3880734060984647
2017-12-01,1.3895577038246827
2017-12-04,1.337115219885712
2017-12-05,1.3455261945311034
2017-12-06,1.3651506111544374
2017-12-07,1.3603679351075257
2017-12-08,1.387908514664336
2017-12-11,1.405554234078122
2017-12-12,1.411326533548864
2017-12-13,1.4075330686971983
2017-12-14,1.396649134768457
2017-12-15,1.4322702190547585
2017-12-18,1.4245192223744683
2017-12-19,1.415449094221146
2017-12-20,1.410336497896448
2017-12-21,1.410006989847247
2017-12-22,1.4101717438718475
2017-12-26,1.4083576632773718
2017-12-27,1.4134702596020696
2017-12-28,1.4136350136266702
2017-12-29,1.410666555583763
2018-01-02,1.4174282036592794
2018-01-03,1.4240245480720812
2018-01-04,1.4365578085706978
2018-01-05,1.4543685568281413
2018-01-08,1.455852854554359
2018-01-09,1.4548633685400565
2018-01-10,1.4482667493081975
2018-01-11,1.4525539265955516
2018-01-12,1.4776211346404267
2018-01-16,1.4570069571837334
2018-01-17,1.4865267835882054
2018-01-18,1.4858669430326326
2018-01-19,1.4842176164627572
2018-01-22,1.510768710005265
2018-01-23,1.5155515234617047
2018-01-24,1.5142318423505592
2018-01-25,1.5226425421768939
2018-01-26,1.5511727451575348
2018-01-29,1.5488638528511436
2018-01-30,1.5294040528428816
2018-01-31,1.5668396299522442
2018-02-01,1.5544707112496432
2018-02-02,1.5135721392045147
2018-02-05,1.4512353447606334
2018-02-06,1.5061510628020107
2018-02-07,1.477786438303141
2018-02-08,1.401926347708227
2018-02-09,1.454203253165427
2018-02-12,1.4698701379601364
2018-02-13,1.4814141872635074
2018-02-14,1.504610427169132
2018-02-15,1.5352629203165418
2018-02-16,1.5243277326336921
2018-02-20,1.536257078254811
2018-02-21,1.5158774588631663
2018-02-22,1.5198539532067155
2018-02-23,1.5584588854031098
2018-02-26,1.5809926739721212
2018-02-27,1.5607783582431909
2018-02-28,1.5536539490125907
2018-03-01,1.5384106977940644
2018-03-02,1.5417246033914718
2018-03-05,1.5514999172447523
2018-03-06,1.54619824540892
2018-03-07,1.5551453920342877
2018-03-08,1.5645895489240258
