symbol,event_date,surprise_pct,reaction_2session,pre_dd52,pre_mom63,entry_date,entry_open,ret_4w,ret_8w,ret_13w,strong_beat,underreaction,near_consensus
F,2017-04-27,12.74,-0.01120097943448084,-0.14013876894885613,-0.08082126182209981,2017-05-01,7.6051323992994755,-0.048747658796002624,-0.026986038969996073,-0.0347571068353556,True,True,False
GOOG,2017-04-27,4.61,0.03926834328392603,-0.004931225386678673,0.04315102256741965,2017-05-01,44.88440557546271,0.07708901076388197,0.05580099351714485,0.03203104521725564,False,False,True
GOOGL,2017-04-27,4.59,0.0397893571097625,-0.0043114699703837855,0.03575048632553268,2017-05-01,45.98765749687426,0.07479273114442764,0.05187353809634421,0.024248734634973124,False,False,True
INTC,2017-04-27,1.76,-0.021121820942018754,-0.03267445690175741,-0.016042486180326443,2017-05-01,29.692444478105205,0.011610883777151138,-0.04948883475015853,0.014119939576007212,False,False,True
KLAC,2017-04-27,4.32,-0.025594531839883694,-0.009921465155234954,0.19797086191441915,2017-05-01,86.24737726126853,0.06680577336603788,-0.02200968100766798,-0.05653826720430999,False,False,True
MSFT,2017-04-27,4.66,0.009288497525173689,-0.00702678963548542,0.07162823807208829,2017-05-01,62.49494101714451,0.024476524946809075,0.032822800525449836,0.06284283045851802,False,False,True
SBUX,2017-04-27,0.31,-0.024367754266998443,-0.003076923076922977,0.053449032991806034,2017-05-01,50.73728813559322,0.05934514782027733,-0.001905662268247843,-0.08407599799565724,False,False,True
UNP,2017-04-27,7.15,0.016248006702883844,-0.015987852804572933,0.0034258426564057753,2017-05-01,94.39495862903227,-0.011089137007263106,-0.03380645190569309,-0.08791633313434022,False,False,False
UPS,2017-04-27,2.5,-0.001485773079702657,-0.09958861510974659,-0.07303558959278322,2017-05-01,81.48927176647268,-0.006583342258967284,0.041646319324743386,0.033764300181896356,False,False,True
VRTX,2017-04-27,4.15,0.016847172081829065,-0.020624631703005325,0.36565324568611346,2017-05-01,118.98,0.007900487476886875,0.12128088754412492,0.28761136325432823,False,False,True
CVX,2017-04-28,43.93,0.004267267975633038,-0.10521434571705701,-0.08640497729292729,2017-05-02,75.49158485193622,-0.00934256252957888,-0.009248512311744284,0.051584758164789024,True,True,False
GM,2017-04-28,15.24,-0.009841690344020937,-0.09485340006085474,-0.07000573611968741,2017-05-02,29.283207319277107,-0.016429461227779996,0.014718083167043483,0.03281036364108947,True,True,False
XOM,2017-04-28,11.9,0.009845573223452364,-0.12679579987654888,-0.042020368456977875,2017-05-02,56.88863232175503,-0.0033386691506450683,-0.0032156217207048865,-0.009482251545512077,True,True,False
AMD,2017-05-01,3.66,-0.22406015037593985,-0.14469453376205788,0.24648547328959713,2017-05-03,10.29,0.08746355685131202,0.2857142857142858,0.28668610301263375,False,False,True
AAPL,2017-05-02,3.97,0.003274875099494423,-0.004211956521739113,0.21035698796294322,2017-05-04,34.033077240155606,0.0497698973234737,-0.015334412356336702,0.07176908343047117,False,False,True
COP,2017-05-02,-306.83,-0.00842500988251238,-0.10223829525616701,0.005347521296814595,2017-05-04,36.63866241289199,-0.03567713248265425,-0.052443574256026526,-0.014647434637328871,False,False,False
CVS,2017-05-02,6.17,-0.027574665891923256,-0.2147408023440217,0.04838788280473305,2017-05-04,62.72638326143226,-0.01719823789195829,0.007657331948597523,-0.014849943723839631,False,False,False
ETN,2017-05-02,9.54,0.010491366796853141,-0.016281498426912844,0.09016817684272382,2017-05-04,63.173859361814344,0.020121307310124514,0.0011767626505114759,-0.018328140365510337,False,False,False
GILD,2017-05-02,-2.23,-0.013214053478886267,-0.21871942488147622,-0.040217113786158,2017-05-04,50.23493116921269,-0.04153148258897854,0.05947791230613797,0.09386832471022188,False,False,True
MA,2017-05-02,6.71,0.008249942091493656,-0.008520573194688352,0.06677789451806948,2017-05-04,112.51205741180462,0.049765711489050624,0.03368743471042168,0.10639608646014698,False,False,False
MRK,2017-05-02,5.88,0.020036101465906286,-0.05942914928983445,0.02279240600247756,2017-05-04,48.11977283054591,0.024973666722949428,0.01795368345765902,-0.0016640317656504422,False,False,False
PFE,2017-05-02,2.73,-0.009178222817671,-0.0705401923285609,0.08989712226805113,2017-05-04,22.757783904569997,-0.012346716435494898,0.015432789805138958,0.02567104503144013,False,False,True
MNST,2017-05-04,0.23,0.05608724682839972,-0.1904514466952859,0.07436633189861319,2017-05-08,23.745,0.07622657401558208,0.04695725415877017,0.10823331227626865,False,False,True
REGN,2017-05-04,-4.62,0.05397635862158534,-0.10139971507614032,0.11769231234530642,2017-05-08,427.21097835514195,0.12273238353268767,0.14019541790676726,0.09799893674561555,False,False,True
CI,2017-05-05,12.89,0.032029775706355235,-0.015206237461544703,0.0571939004216,2017-05-09,150.27753126344913,0.022488849185485993,0.045101011971437455,0.10021038148511074,True,False,False
AON,2017-05-09,12.76,0.010422429919570764,-0.001544715447154399,0.07976216795947066,2017-05-11,115.83710852775543,0.06260594350477011,0.08922953623076624,0.1194633710054045,True,True,False
BKNG,2017-05-09,11.17,-0.04156708407681231,-0.012049005515974542,0.19955517619609875,2017-05-11,1800.0696560080726,0.039912091041661935,0.05426570225540717,0.018914681372627307,True,True,False
DIS,2017-05-09,6.25,-0.015795665869672515,-0.0403106939366753,0.01688439495976679,2017-05-11,103.80684951633509,-0.0493893181444478,-0.0514980421931972,-0.06370725580390935,False,False,False
MCHP,2017-05-09,9.56,0.040418483105220115,-0.024057728921425214,0.09644160401336888,2017-05-11,34.147453618421046,0.11312838798307978,0.0041978644493017025,0.05353682889528111,False,False,False
NVDA,2017-05-09,19.86,0.18021145652516957,-0.14902306605535576,-0.12281551718171424,2017-05-11,2.9610118972332016,0.333665698435722,0.2237708343508944,0.3004675879884615,True,False,False
HD,2017-05-16,3.24,-0.007881668607667036,-0.005184724117254347,0.13167544427367983,2017-05-18,128.2184743224149,0.014162745947349453,-0.011002114397864693,-0.045870724585487466,False,False,True
TJX,2017-05-16,-1.21,-0.027699527789555645,-0.07040944341382804,0.004003323954339333,2017-05-18,33.56513147153598,-0.032284439953852884,-0.06883725372848193,-0.055716494753547785,False,False,True
CSCO,2017-05-17,3.79,-0.08513267526009682,-0.008669786470195562,0.07083881396491343,2017-05-19,25.011140339634732,-0.003468068167098992,0.0017096245826706546,-0.024366755428138598,False,False,True
SNPS,2017-05-17,2.62,-0.05577742279020226,-0.0009309748636785464,0.1409477521263669,2017-05-19,71.0,0.039154929577464914,0.06535211267605634,0.09788732394366195,False,False,True
TGT,2017-05-17,32.39,0.023840816908226703,-0.29874469474909515,-0.16035526448247894,2017-05-19,45.502793516699406,-0.06271249073207219,-0.042757671921513474,0.019012162033152924,True,True,False
ADSK,2017-05-18,32.73,0.16962860487389597,-0.04161142274349816,0.11391654812707452,2017-05-22,109.8,-0.033151183970856146,-0.0191256830601092,0.011020036429872482,True,False,False
AMAT,2017-05-18,3.55,0.030870385809494083,-0.051464140314574025,0.2082826047994859,2017-05-22,40.409892756539236,0.004508976169734558,0.0573524720153018,0.010470387684765381,False,False,True
CRM,2017-05-18,8.2,-0.005008465738087553,-0.027027124450270112,0.07554754950970488,2017-05-22,87.05377602878346,2.7536101976366467e-07,0.019762772503374215,0.06180000703746291,False,False,False
WMT,2017-05-18,3.85,0.04859367609067422,-0.021620267556266337,0.10901836560723521,2017-05-22,23.019626938162876,-0.040049603785475285,-0.03115284796270934,0.023817634547681488,False,False,True
DE,2017-05-19,48.53,0.08023483365949113,-0.019919706149619354,0.03780841536122548,2017-05-23,108.15945571112749,0.03430254215388784,0.04164078174451413,-0.039671572706389324,True,False,False
INTU,2017-05-23,0.69,0.08390981987718416,-0.007146082781493868,0.0639199715243901,2017-05-25,130.27995436542352,0.017887215619066588,-0.01702682792781396,0.0012706915302729271,False,False,True
