time,symbol,open,high,low,close,volume
2021-12-23 10:00:00,BIST_DLY:XU100,1814.16,1824.31,1726.32,1801.32,1906326614.0
2021-12-23 14:00:00,BIST_DLY:XU100,1801.34,1811.95,1788.0,1805.3,488912485.0
2021-12-24 06:00:00,BIST_DLY:XU100,1805.3,1848.65,1805.3,1836.15,1265603056.0
2021-12-24 10:00:00,BIST_DLY:XU100,1836.2,1871.57,1829.08,1871.57,1043242172.0
2021-12-24 14:00:00,BIST_DLY:XU100,1871.62,1891.28,1866.83,1891.28,590925518.0
2021-12-27 06:00:00,BIST_DLY:XU100,1891.28,1942.53,1891.28,1919.82,1580802790.0
2021-12-27 10:00:00,BIST_DLY:XU100,1919.62,1925.83,1873.3,1905.56,1296940157.0
2021-12-27 14:00:00,BIST_DLY:XU100,1905.51,1919.96,1896.1,1897.13,567645751.0
2021-12-28 06:00:00,BIST_DLY:XU100,1897.13,1916.17,1881.98,1892.1,1464844317.0
2021-12-28 10:00:00,BIST_DLY:XU100,1892.06,1896.41,1867.49,1871.96,831874182.0
2021-12-28 14:00:00,BIST_DLY:XU100,1871.99,1873.95,1830.87,1850.48,655379280.0
2021-12-29 06:00:00,BIST_DLY:XU100,1850.48,1879.69,1828.6,1878.12,1369133591.0
2021-12-29 10:00:00,BIST_DLY:XU100,1878.06,1900.37,1865.29,1898.05,1095420984.0
2021-12-29 14:00:00,BIST_DLY:XU100,1898.12,1901.46,1882.45,1895.46,466185112.0
2021-12-30 06:00:00,BIST_DLY:XU100,1895.46,1923.7,1887.11,1897.77,1219887563.0
2021-12-30 10:00:00,BIST_DLY:XU100,1897.86,1904.39,1867.41,1882.41,1121298392.0
2021-12-30 14:00:00,BIST_DLY:XU100,1882.38,1883.39,1860.69,1863.65,404951162.0
2021-12-31 06:00:00,BIST_DLY:XU100,1863.65,1885.23,1857.92,1883.26,797490152.0
2021-12-31 10:00:00,BIST_DLY:XU100,1883.21,1883.73,1854.83,1866.54,619220749.0
2021-12-31 14:00:00,BIST_DLY:XU100,1866.42,1870.48,1845.59,1857.65,383266246.0
2022-01-03 06:00:00,BIST_DLY:XU100,1857.65,1914.36,1857.65,1914.36,1259927328.0
2022-01-03 10:00:00,BIST_DLY:XU100,1914.31,1915.03,1900.68,1908.14,842563488.0
2022-01-03 14:00:00,BIST_DLY:XU100,1908.15,1926.66,1905.66,1926.66,335306166.0
2022-01-04 06:00:00,BIST_DLY:XU100,1926.66,1978.12,1926.66,1965.0,1457256762.0
2022-01-04 10:00:00,BIST_DLY:XU100,1965.18,1972.48,1925.22,1936.72,1419903837.0
2022-01-04 14:00:00,BIST_DLY:XU100,1936.77,1963.59,1927.46,1963.59,497278556.0
2022-01-05 06:00:00,BIST_DLY:XU100,1963.59,1977.36,1954.74,1965.7,1127242613.0
2022-01-05 10:00:00,BIST_DLY:XU100,1965.74,1991.0,1962.01,1986.29,939391677.0
2022-01-05 14:00:00,BIST_DLY:XU100,1986.03,2006.79,1986.03,2005.29,621155586.0
2022-01-06 06:00:00,BIST_DLY:XU100,2005.29,2021.77,1977.66,2012.89,1605259368.0
2022-01-06 10:00:00,BIST_DLY:XU100,2013.07,2021.21,2002.97,2018.51,1060953565.0
2022-01-06 14:00:00,BIST_DLY:XU100,2018.44,2019.11,2006.3,2007.55,465263795.0
2022-01-07 06:00:00,BIST_DLY:XU100,2007.55,2032.2,2007.55,2027.11,1544523410.0
2022-01-07 10:00:00,BIST_DLY:XU100,2027.14,2027.35,1994.45,2011.32,1483084834.0
2022-01-07 14:00:00,BIST_DLY:XU100,2011.24,2036.08,2010.96,2033.32,719110924.0
2022-01-10 06:00:00,BIST_DLY:XU100,2033.32,2066.5,2033.32,2061.05,1638580124.0
2022-01-10 10:00:00,BIST_DLY:XU100,2061.06,2071.81,2060.51,2068.84,1115629753.0
2022-01-10 14:00:00,BIST_DLY:XU100,2069.0,2070.02,2045.16,2045.16,629814781.0
2022-01-11 06:00:00,BIST_DLY:XU100,2045.16,2068.17,2017.99,2038.31,1842359856.0
2022-01-11 10:00:00,BIST_DLY:XU100,2038.22,2063.49,2032.36,2056.67,1735613320.0
2022-01-11 14:00:00,BIST_DLY:XU100,2056.53,2059.33,2041.15,2046.03,618691347.0
2022-01-12 06:00:00,BIST_DLY:XU100,2046.03,2074.76,2046.03,2068.45,1596251935.0
2022-01-12 10:00:00,BIST_DLY:XU100,2068.46,2072.15,2055.66,2067.87,1100569536.0
2022-01-12 14:00:00,BIST_DLY:XU100,2067.92,2070.41,2059.45,2064.21,796421805.0
2022-01-13 06:00:00,BIST_DLY:XU100,2064.21,2076.7,2054.48,2075.12,1721184178.0
2022-01-13 10:00:00,BIST_DLY:XU100,2075.18,2086.96,2073.48,2075.02,1224086275.0
2022-01-13 14:00:00,BIST_DLY:XU100,2075.0,2077.23,2065.26,2070.65,673202403.0
2022-01-14 06:00:00,BIST_DLY:XU100,2070.65,2081.07,2059.33,2061.36,1488235387.0
2022-01-14 10:00:00,BIST_DLY:XU100,2061.57,2065.49,2049.32,2062.41,1157979423.0
2022-01-14 14:00:00,BIST_DLY:XU100,2062.68,2079.0,2062.68,2072.93,808365601.0
2022-01-17 06:00:00,BIST_DLY:XU100,2072.93,2100.2,2072.93,2096.1,2005315821.0
2022-01-17 10:00:00,BIST_DLY:XU100,2095.96,2102.97,2085.42,2091.93,1535675623.0
2022-01-17 14:00:00,BIST_DLY:XU100,2091.62,2095.67,2085.69,2085.76,682124641.0
2022-01-18 06:00:00,BIST_DLY:XU100,2085.76,2086.27,2061.44,2066.38,1753772555.0
2022-01-18 10:00:00,BIST_DLY:XU100,2066.34,2074.05,2043.72,2050.64,1808322402.0
2022-01-18 14:00:00,BIST_DLY:XU100,2050.59,2050.6,1979.83,1979.83,881716105.0
2022-01-19 06:00:00,BIST_DLY:XU100,1979.83,2004.6,1962.44,1988.32,2020581040.0
2022-01-19 10:00:00,BIST_DLY:XU100,1988.33,2032.03,1959.4,2031.26,2400669794.0
2022-01-19 14:00:00,BIST_DLY:XU100,2031.13,2043.99,2029.46,2042.08,833784842.0
2022-01-20 06:00:00,BIST_DLY:XU100,2042.08,2064.61,2036.11,2045.93,1981649176.0
2022-01-20 10:00:00,BIST_DLY:XU100,2046.05,2065.84,2012.68,2032.84,2729353900.0
2022-01-20 14:00:00,BIST_DLY:XU100,2032.82,2032.84,1984.43,2014.21,1101703367.0
2022-01-21 06:00:00,BIST_DLY:XU100,2014.21,2018.72,1992.22,2007.94,1384445988.0
2022-01-21 10:00:00,BIST_DLY:XU100,2008.01,2021.14,1986.53,1994.21,1368989054.0
2022-01-21 14:00:00,BIST_DLY:XU100,1994.35,2018.22,1991.97,2011.16,759304578.0
2022-01-24 06:00:00,BIST_DLY:XU100,2011.16,2013.1,1990.65,1991.82,1466209679.0
2022-01-24 10:00:00,BIST_DLY:XU100,1991.85,1991.85,1911.56,1923.88,2716023023.0
2022-01-24 14:00:00,BIST_DLY:XU100,1922.98,1938.95,1910.29,1910.29,454199515.0
2022-01-25 06:00:00,BIST_DLY:XU100,1910.29,1934.19,1880.18,1923.26,1263670588.0
2022-01-25 10:00:00,BIST_DLY:XU100,1923.17,1947.05,1904.44,1940.89,1160631409.0
2022-01-25 14:00:00,BIST_DLY:XU100,1940.86,1953.33,1935.51,1945.07,495883481.0
2022-01-26 06:00:00,BIST_DLY:XU100,1945.07,1971.93,1945.07,1965.23,1024321486.0
2022-01-26 10:00:00,BIST_DLY:XU100,1965.2,1975.25,1949.35,1967.77,899588383.0
2022-01-26 14:00:00,BIST_DLY:XU100,1967.79,1967.96,1948.83,1951.17,351383376.0
2022-01-27 06:00:00,BIST_DLY:XU100,1951.17,1973.31,1913.54,1972.03,1281312867.0
2022-01-27 10:00:00,BIST_DLY:XU100,1971.92,1977.5,1959.68,1976.51,843916231.0
2022-01-27 14:00:00,BIST_DLY:XU100,1976.64,1997.69,1976.06,1997.69,559296469.0
2022-01-28 06:00:00,BIST_DLY:XU100,1997.69,2019.43,1994.26,1997.28,1540531796.0
2022-01-28 10:00:00,BIST_DLY:XU100,1997.33,1998.18,1976.68,1993.39,984574472.0
2022-01-28 14:00:00,BIST_DLY:XU100,1993.34,1998.48,1980.55,1983.18,516208592.0
2022-01-31 06:00:00,BIST_DLY:XU100,1983.18,2009.39,1983.18,2006.03,1104845794.0
2022-01-31 10:00:00,BIST_DLY:XU100,2006.13,2007.35,1992.66,2002.07,966735848.0
2022-01-31 14:00:00,BIST_DLY:XU100,2001.97,2003.75,1997.4,2003.2,418812317.0
2022-02-01 06:00:00,BIST_DLY:XU100,2003.2,2034.85,2003.2,2029.29,1123733303.0
2022-02-01 10:00:00,BIST_DLY:XU100,2029.27,2031.48,2016.03,2019.15,935195258.0
2022-02-01 14:00:00,BIST_DLY:XU100,2019.1,2019.5,2008.69,2015.43,422141445.0
2022-02-02 06:00:00,BIST_DLY:XU100,2015.43,2032.68,2013.63,2017.01,1337021925.0
2022-02-02 10:00:00,BIST_DLY:XU100,2017.25,2018.12,1994.31,2008.0,1186905107.0
2022-02-02 14:00:00,BIST_DLY:XU100,2007.96,2010.17,1999.45,2002.24,666390918.0
2022-02-03 06:00:00,BIST_DLY:XU100,2002.24,2013.64,1988.31,1996.75,1198249017.0
2022-02-03 10:00:00,BIST_DLY:XU100,1996.78,2004.08,1979.08,1983.13,855196859.0
2022-02-03 14:00:00,BIST_DLY:XU100,1983.11,1983.11,1949.21,1957.9,638234759.0
2022-02-04 06:00:00,BIST_DLY:XU100,1957.9,1974.21,1943.25,1958.7,1067605828.0
2022-02-04 10:00:00,BIST_DLY:XU100,1958.71,1961.85,1936.97,1949.51,793063450.0
2022-02-04 14:00:00,BIST_DLY:XU100,1949.52,1954.88,1940.37,1943.81,367730293.0
2022-02-07 06:00:00,BIST_DLY:XU100,1943.81,1948.62,1908.57,1924.79,1186735341.0
2022-02-07 10:00:00,BIST_DLY:XU100,1924.8,1975.41,1924.4,1975.26,1170361467.0
2022-02-07 14:00:00,BIST_DLY:XU100,1975.27,1997.58,1971.75,1997.58,632132248.0
2022-02-08 06:00:00,BIST_DLY:XU100,1997.58,2012.23,1991.36,2003.57,1106268487.0
2022-02-08 10:00:00,BIST_DLY:XU100,2003.52,2017.14,1982.07,2016.25,1096266824.0
2022-02-08 14:00:00,BIST_DLY:XU100,2016.28,2019.27,1998.25,2007.14,417314775.0
2022-02-09 06:00:00,BIST_DLY:XU100,2007.14,2039.37,2007.14,2035.19,1265562635.0
2022-02-09 10:00:00,BIST_DLY:XU100,2035.28,2040.37,2027.94,2036.69,1095397797.0
2022-02-09 14:00:00,BIST_DLY:XU100,2036.81,2046.03,2036.68,2042.85,471526442.0
2022-02-10 06:00:00,BIST_DLY:XU100,2042.85,2054.86,2037.17,2046.8,1214467327.0
2022-02-10 10:00:00,BIST_DLY:XU100,2046.74,2053.51,2029.61,2041.61,1076888994.0
2022-02-10 14:00:00,BIST_DLY:XU100,2041.64,2044.91,2034.63,2038.67,462938166.0
2022-02-11 06:00:00,BIST_DLY:XU100,2038.67,2038.67,2011.3,2013.62,1053128754.0
2022-02-11 10:00:00,BIST_DLY:XU100,2013.45,2043.47,1992.3,2042.54,1147698330.0
2022-02-11 14:00:00,BIST_DLY:XU100,2042.71,2052.5,2036.36,2051.05,528994789.0
2022-02-14 06:00:00,BIST_DLY:XU100,2051.05,2051.05,1971.11,1991.07,1538150600.0
2022-02-14 10:00:00,BIST_DLY:XU100,1990.95,2026.9,1989.75,2016.77,1355288082.0
2022-02-14 14:00:00,BIST_DLY:XU100,2016.82,2022.68,1999.25,2001.94,455732421.0
2022-02-15 06:00:00,BIST_DLY:XU100,2001.94,2047.58,2001.94,2044.79,1393601824.0
2022-02-15 10:00:00,BIST_DLY:XU100,2044.66,2054.78,2030.49,2030.52,1082802977.0
2022-02-15 14:00:00,BIST_DLY:XU100,2030.34,2039.06,2028.98,2038.16,425082552.0
2022-02-16 06:00:00,BIST_DLY:XU100,2038.16,2057.88,2038.16,2046.17,1109223630.0
2022-02-16 10:00:00,BIST_DLY:XU100,2046.13,2056.43,2041.48,2049.49,736552355.0
2022-02-16 14:00:00,BIST_DLY:XU100,2049.42,2049.42,2036.25,2041.43,469270500.0
2022-02-17 06:00:00,BIST_DLY:XU100,2041.43,2058.58,2018.48,2043.33,1407580480.0
2022-02-17 10:00:00,BIST_DLY:XU100,2043.26,2059.05,2033.55,2033.73,954472896.0
2022-02-17 14:00:00,BIST_DLY:XU100,2033.66,2044.18,2009.99,2009.99,591555717.0
2022-02-18 06:00:00,BIST_DLY:XU100,2009.99,2030.81,2009.99,2020.83,764878682.0
2022-02-18 10:00:00,BIST_DLY:XU100,2020.84,2025.51,2004.48,2013.94,711973872.0
2022-02-18 14:00:00,BIST_DLY:XU100,2013.9,2032.44,2009.98,2032.44,443265001.0
2022-02-21 06:00:00,BIST_DLY:XU100,2032.44,2060.69,2032.44,2048.21,1011936514.0
2022-02-21 10:00:00,BIST_DLY:XU100,2048.2,2050.41,2015.38,2025.17,1023555341.0
2022-02-21 14:00:00,BIST_DLY:XU100,2025.21,2048.37,2025.21,2038.06,452751057.0
2022-02-22 06:00:00,BIST_DLY:XU100,2038.06,2038.06,1979.94,2002.95,1279203139.0
2022-02-22 10:00:00,BIST_DLY:XU100,2002.93,2032.82,2001.78,2024.63,1166540693.0
2022-02-22 14:00:00,BIST_DLY:XU100,2024.64,2028.03,2008.19,2017.46,487459148.0
2022-02-23 06:00:00,BIST_DLY:XU100,2017.46,2042.04,2017.46,2041.07,1182729697.0
2022-02-23 10:00:00,BIST_DLY:XU100,2041.19,2043.39,2022.05,2029.29,938888381.0
2022-02-23 14:00:00,BIST_DLY:XU100,2029.18,2029.66,2016.03,2016.03,379409055.0
2022-02-24 06:00:00,BIST_DLY:XU100,2016.03,2016.03,1852.31,1870.71,1473740799.0
2022-02-24 10:00:00,BIST_DLY:XU100,1870.52,1871.14,1826.83,1842.23,934045538.0
2022-02-24 14:00:00,BIST_DLY:XU100,1842.11,1858.91,1841.44,1851.38,277098419.0
2022-02-25 06:00:00,BIST_DLY:XU100,1851.38,1915.11,1851.38,1912.6,1472380582.0
2022-02-25 10:00:00,BIST_DLY:XU100,1912.59,1964.99,1910.12,1955.6,1756156129.0
2022-02-25 14:00:00,BIST_DLY:XU100,1955.78,1963.48,1951.34,1952.4,388479778.0
2022-02-28 06:00:00,BIST_DLY:XU100,1952.4,1957.47,1912.23,1946.06,1356467125.0
2022-02-28 10:00:00,BIST_DLY:XU100,1946.04,1957.38,1924.5,1930.86,1041114245.0
2022-02-28 14:00:00,BIST_DLY:XU100,1930.77,1946.59,1929.58,1946.19,609872393.0
2022-03-01 06:00:00,BIST_DLY:XU100,1946.19,1994.28,1946.19,1983.37,1683907019.0
2022-03-01 10:00:00,BIST_DLY:XU100,1983.56,1986.67,1946.48,1972.09,1243345348.0
2022-03-01 14:00:00,BIST_DLY:XU100,1972.23,1977.25,1967.2,1969.91,454281625.0
2022-03-02 06:00:00,BIST_DLY:XU100,1969.91,1992.8,1961.63,1991.36,1252128953.0
2022-03-02 10:00:00,BIST_DLY:XU100,1991.35,1999.76,1972.58,1982.94,1125684112.0
2022-03-02 14:00:00,BIST_DLY:XU100,1982.96,1986.72,1975.25,1986.09,321129664.0
2022-03-03 06:00:00,BIST_DLY:XU100,1986.09,2024.98,1986.09,2022.65,1133236047.0
2022-03-03 10:00:00,BIST_DLY:XU100,2022.55,2037.35,2011.24,2037.09,1109257378.0
2022-03-03 14:00:00,BIST_DLY:XU100,2037.05,2047.01,2010.72,2023.29,737653448.0
2022-03-04 06:00:00,BIST_DLY:XU100,2023.29,2024.07,1996.37,2004.59,1543952714.0
2022-03-04 10:00:00,BIST_DLY:XU100,2004.52,2011.49,1992.0,1999.45,1140791348.0
2022-03-04 14:00:00,BIST_DLY:XU100,1999.53,2010.71,1990.75,1990.75,625032899.0
2022-03-07 06:00:00,BIST_DLY:XU100,1990.75,1998.44,1972.17,1977.35,1600869890.0
2022-03-07 10:00:00,BIST_DLY:XU100,1977.45,2004.82,1963.76,2004.46,1333040540.0
2022-03-07 14:00:00,BIST_DLY:XU100,2004.47,2011.63,1997.04,1997.33,584905144.0
2022-03-08 06:00:00,BIST_DLY:XU100,1997.33,2027.04,1986.03,2023.91,1740496208.0
2022-03-08 10:00:00,BIST_DLY:XU100,2024.11,2032.07,2011.86,2023.41,1134708182.0
2022-03-08 14:00:00,BIST_DLY:XU100,2023.36,2028.31,2011.35,2011.35,549667409.0
2022-03-09 06:00:00,BIST_DLY:XU100,2011.35,2054.99,2011.35,2050.15,1671673858.0
2022-03-09 10:00:00,BIST_DLY:XU100,2050.11,2050.64,2031.48,2039.37,1409677162.0
2022-03-09 14:00:00,BIST_DLY:XU100,2039.15,2047.63,2037.44,2042.7,606724939.0
2022-03-10 06:00:00,BIST_DLY:XU100,2042.7,2068.27,2042.7,2047.97,1750167366.0
2022-03-10 10:00:00,BIST_DLY:XU100,2047.96,2050.56,2026.98,2042.72,1358811330.0
2022-03-10 14:00:00,BIST_DLY:XU100,2042.66,2047.28,2038.14,2042.01,596243825.0
2022-03-11 06:00:00,BIST_DLY:XU100,2042.01,2054.98,2042.01,2051.71,1272095436.0
2022-03-11 10:00:00,BIST_DLY:XU100,2051.61,2067.69,2044.29,2065.45,1490673822.0
2022-03-11 14:00:00,BIST_DLY:XU100,2065.42,2067.0,2050.56,2053.85,503261901.0
2022-03-14 06:00:00,BIST_DLY:XU100,2053.85,2088.93,2053.85,2087.25,1164972234.0
2022-03-14 10:00:00,BIST_DLY:XU100,2087.21,2092.59,2081.29,2081.6,1036467291.0
2022-03-14 14:00:00,BIST_DLY:XU100,2081.77,2092.42,2080.03,2088.48,484752063.0
2022-03-15 06:00:00,BIST_DLY:XU100,2088.48,2095.47,2077.59,2085.68,1400599186.0
2022-03-15 10:00:00,BIST_DLY:XU100,2085.69,2100.65,2082.78,2100.25,1237613860.0
2022-03-15 14:00:00,BIST_DLY:XU100,2100.21,2101.28,2079.02,2079.38,456613957.0
2022-03-16 06:00:00,BIST_DLY:XU100,2079.38,2098.49,2079.38,2095.21,1139123662.0
2022-03-16 10:00:00,BIST_DLY:XU100,2095.19,2097.17,2078.2,2088.18,963251432.0
2022-03-16 14:00:00,BIST_DLY:XU100,2088.2,2094.51,2081.44,2088.8,535318271.0
2022-03-17 06:00:00,BIST_DLY:XU100,2088.8,2128.26,2088.8,2121.16,1265648523.0
2022-03-17 10:00:00,BIST_DLY:XU100,2121.17,2136.26,2117.1,2132.91,1177040079.0
2022-03-17 14:00:00,BIST_DLY:XU100,2133.09,2135.99,2128.79,2133.59,511693038.0
2022-03-18 06:00:00,BIST_DLY:XU100,2133.59,2148.67,2133.59,2139.99,1235305666.0
2022-03-18 10:00:00,BIST_DLY:XU100,2139.92,2144.84,2132.64,2139.22,801981378.0
2022-03-18 14:00:00,BIST_DLY:XU100,2139.25,2144.26,2133.42,2144.26,521262180.0
2022-03-21 06:00:00,BIST_DLY:XU100,2144.26,2172.15,2144.26,2170.64,1186962933.0
2022-03-21 10:00:00,BIST_DLY:XU100,2170.67,2176.33,2166.7,2173.88,1007099124.0
2022-03-21 14:00:00,BIST_DLY:XU100,2174.01,2175.53,2168.26,2175.03,423754925.0
2022-03-22 06:00:00,BIST_DLY:XU100,2175.03,2175.03,2146.32,2171.14,1373538831.0
2022-03-22 10:00:00,BIST_DLY:XU100,2171.15,2183.7,2165.85,2183.39,887426086.0
2022-03-22 14:00:00,BIST_DLY:XU100,2183.41,2188.81,2179.19,2188.81,571672914.0
2022-03-23 06:00:00,BIST_DLY:XU100,2188.81,2203.66,2182.34,2187.7,1413099650.0
2022-03-23 10:00:00,BIST_DLY:XU100,2187.71,2196.83,2170.41,2184.21,1468255992.0
2022-03-23 14:00:00,BIST_DLY:XU100,2184.03,2191.86,2183.1,2183.1,464373813.0
2022-03-24 06:00:00,BIST_DLY:XU100,2183.1,2199.16,2183.1,2192.62,1182105090.0
2022-03-24 10:00:00,BIST_DLY:XU100,2192.68,2192.68,2176.03,2184.82,1249145464.0
2022-03-24 14:00:00,BIST_DLY:XU100,2184.76,2186.72,2171.51,2176.2,655949520.0
2022-03-25 06:00:00,BIST_DLY:XU100,2176.2,2191.45,2176.2,2186.37,1049914047.0
2022-03-25 10:00:00,BIST_DLY:XU100,2186.24,2195.23,2182.67,2186.55,789127034.0
2022-03-25 14:00:00,BIST_DLY:XU100,2186.39,2186.68,2173.64,2175.51,633523947.0
2022-03-28 06:00:00,BIST_DLY:XU100,2175.51,2189.69,2170.24,2188.12,1549078117.0
2022-03-28 10:00:00,BIST_DLY:XU100,2187.82,2192.92,2177.07,2180.72,1056838447.0
2022-03-28 14:00:00,BIST_DLY:XU100,2180.77,2180.93,2172.48,2172.48,498211282.0
2022-03-29 06:00:00,BIST_DLY:XU100,2172.48,2192.16,2172.48,2189.36,1682081285.0
2022-03-29 10:00:00,BIST_DLY:XU100,2189.43,2220.49,2189.23,2203.57,2002919274.0
2022-03-29 14:00:00,BIST_DLY:XU100,2203.42,2207.2,2198.43,2206.5,632674436.0
2022-03-30 06:00:00,BIST_DLY:XU100,2206.5,2233.53,2206.5,2229.41,1723656619.0
2022-03-30 10:00:00,BIST_DLY:XU100,2229.42,2232.53,2216.69,2226.08,1240926618.0
2022-03-30 14:00:00,BIST_DLY:XU100,2226.27,2230.15,2223.58,2230.15,513836897.0
2022-03-31 06:00:00,BIST_DLY:XU100,2230.15,2242.24,2230.15,2237.63,1398350222.0
2022-03-31 10:00:00,BIST_DLY:XU100,2237.5,2245.03,2226.06,2238.55,1283613286.0
2022-03-31 14:00:00,BIST_DLY:XU100,2238.56,2238.56,2220.79,2233.3,590138064.0
2022-04-01 06:00:00,BIST_DLY:XU100,2233.3,2249.15,2230.35,2248.4,1635989097.0
2022-04-01 10:00:00,BIST_DLY:XU100,2248.35,2255.14,2245.51,2252.95,1627385707.0
2022-04-01 14:00:00,BIST_DLY:XU100,2252.86,2255.1,2248.39,2251.68,525960835.0
2022-04-04 06:00:00,BIST_DLY:XU100,2251.68,2286.56,2251.68,2285.29,2498399721.0
2022-04-04 10:00:00,BIST_DLY:XU100,2285.25,2298.82,2282.34,2296.74,1797709647.0
2022-04-04 14:00:00,BIST_DLY:XU100,2296.64,2311.4,2292.79,2311.4,794673093.0
2022-04-05 06:00:00,BIST_DLY:XU100,2311.4,2334.53,2311.4,2332.36,2637774500.0
2022-04-05 10:00:00,BIST_DLY:XU100,2332.53,2343.49,2326.05,2333.92,1475178395.0
2022-04-05 14:00:00,BIST_DLY:XU100,2334.16,2336.69,2303.67,2326.29,1036736361.0
2022-04-06 06:00:00,BIST_DLY:XU100,2326.29,2348.17,2322.99,2334.58,2171302237.0
2022-04-06 10:00:00,BIST_DLY:XU100,2334.41,2337.56,2308.27,2315.67,1518707856.0
2022-04-06 14:00:00,BIST_DLY:XU100,2315.66,2321.52,2312.72,2316.4,615785356.0
2022-04-07 06:00:00,BIST_DLY:XU100,2316.4,2341.91,2316.4,2339.7,1750279519.0
2022-04-07 10:00:00,BIST_DLY:XU100,2339.86,2350.8,2336.64,2345.75,1465776629.0
2022-04-07 14:00:00,BIST_DLY:XU100,2345.88,2348.08,2339.72,2345.2,721377555.0
2022-04-08 06:00:00,BIST_DLY:XU100,2345.2,2381.89,2345.2,2381.84,2464781138.0
2022-04-08 10:00:00,BIST_DLY:XU100,2381.86,2384.43,2366.67,2381.2,1720143353.0
2022-04-08 14:00:00,BIST_DLY:XU100,2380.81,2395.02,2378.81,2393.39,875023332.0
2022-04-11 06:00:00,BIST_DLY:XU100,2393.39,2432.03,2393.39,2429.83,3156853366.0
2022-04-11 10:00:00,BIST_DLY:XU100,2429.62,2449.62,2425.8,2448.37,2556273805.0
2022-04-11 14:00:00,BIST_DLY:XU100,2448.33,2450.16,2441.33,2449.11,1045968620.0
2022-04-12 06:00:00,BIST_DLY:XU100,2449.11,2449.34,2421.54,2432.39,2940405705.0
2022-04-12 10:00:00,BIST_DLY:XU100,2432.38,2471.61,2431.31,2471.0,2381064013.0
2022-04-12 14:00:00,BIST_DLY:XU100,2471.02,2474.7,2457.69,2463.76,1087960398.0
2022-04-13 06:00:00,BIST_DLY:XU100,2463.76,2497.83,2463.76,2489.13,2610806124.0
2022-04-13 10:00:00,BIST_DLY:XU100,2489.38,2494.16,2435.14,2469.43,2488045800.0
2022-04-13 14:00:00,BIST_DLY:XU100,2469.54,2478.45,2455.0,2460.43,820848337.0
2022-04-14 06:00:00,BIST_DLY:XU100,2460.43,2485.32,2460.43,2474.46,2777407777.0
2022-04-14 10:00:00,BIST_DLY:XU100,2474.94,2484.85,2468.91,2479.8,1739009606.0
2022-04-14 14:00:00,BIST_DLY:XU100,2479.96,2481.42,2470.97,2475.41,691979607.0
2022-04-15 06:00:00,BIST_DLY:XU100,2475.41,2484.47,2471.73,2478.97,1629110750.0
2022-04-15 10:00:00,BIST_DLY:XU100,2479.03,2497.41,2475.97,2491.37,1465887191.0
2022-04-15 14:00:00,BIST_DLY:XU100,2491.24,2495.92,2488.4,2494.37,585492084.0
2022-04-18 06:00:00,BIST_DLY:XU100,2494.37,2509.84,2490.57,2505.29,2101669486.0
2022-04-18 10:00:00,BIST_DLY:XU100,2505.14,2510.28,2494.38,2504.56,2110140971.0
2022-04-18 14:00:00,BIST_DLY:XU100,2504.59,2515.35,2501.93,2510.31,835134131.0
2022-04-19 06:00:00,BIST_DLY:XU100,2510.31,2531.86,2510.31,2528.35,2179702219.0
2022-04-19 10:00:00,BIST_DLY:XU100,2528.31,2533.33,2490.96,2514.75,2682825794.0
2022-04-19 14:00:00,BIST_DLY:XU100,2514.82,2519.74,2507.89,2519.24,761935823.0
2022-04-20 06:00:00,BIST_DLY:XU100,2519.24,2530.84,2502.43,2519.51,2139352244.0
2022-04-20 10:00:00,BIST_DLY:XU100,2519.56,2536.49,2512.89,2530.62,1690721810.0
2022-04-20 14:00:00,BIST_DLY:XU100,2530.55,2536.1,2525.93,2525.93,666319387.0
2022-04-21 06:00:00,BIST_DLY:XU100,2525.93,2554.87,2525.93,2553.09,2655808928.0
2022-04-21 10:00:00,BIST_DLY:XU100,2553.14,2562.28,2551.72,2557.03,1679285686.0
2022-04-21 14:00:00,BIST_DLY:XU100,2556.97,2561.79,2555.38,2556.81,755181574.0
2022-04-22 06:00:00,BIST_DLY:XU100,2556.81,2561.0,2546.06,2552.41,1978853709.0
2022-04-22 10:00:00,BIST_DLY:XU100,2552.52,2555.08,2526.56,2532.43,1832785279.0
2022-04-22 14:00:00,BIST_DLY:XU100,2532.6,2536.13,2465.51,2472.5,1383586226.0
2022-04-25 06:00:00,BIST_DLY:XU100,2472.5,2480.96,2427.6,2468.22,2457006060.0
2022-04-25 10:00:00,BIST_DLY:XU100,2467.88,2498.77,2464.63,2482.28,1464178734.0
2022-04-25 14:00:00,BIST_DLY:XU100,2482.35,2490.25,2475.52,2482.6,650882256.0
2022-04-26 06:00:00,BIST_DLY:XU100,2482.6,2510.27,2482.6,2495.41,1622520475.0
2022-04-26 10:00:00,BIST_DLY:XU100,2495.42,2496.35,2429.77,2437.22,2040312553.0
2022-04-26 14:00:00,BIST_DLY:XU100,2436.91,2440.79,2402.3,2418.3,1040342092.0
2022-04-27 06:00:00,BIST_DLY:XU100,2418.3,2439.67,2398.9,2410.27,1904842796.0
2022-04-27 10:00:00,BIST_DLY:XU100,2410.28,2453.88,2406.76,2451.22,1470340952.0
2022-04-27 14:00:00,BIST_DLY:XU100,2451.07,2452.88,2433.45,2451.43,586128245.0
2022-04-28 06:00:00,BIST_DLY:XU100,2451.43,2477.94,2451.43,2468.03,1943833477.0
