time,open,high,low,close,rsi,rsi_sma,buy,st_direction,sell
2021-11-11 14:00:00,1632.11,1634.47,1622.58,1625.06,65.89030773629376,76.96218200597797,False,-1.0,False
2021-11-12 06:00:00,1625.06,1639.48,1625.06,1634.22,69.52655295208132,75.48662871058352,False,-1.0,False
2021-11-12 10:00:00,1634.33,1641.08,1632.66,1639.3,71.40496848291085,73.91750013847403,False,-1.0,False
2021-11-12 14:00:00,1639.29,1642.76,1635.47,1638.5,70.64302433721316,72.21616127595141,False,-1.0,False
2021-11-15 06:00:00,1638.5,1709.88,1638.5,1703.14,85.00661886884745,73.16105325862574,False,-1.0,False
2021-11-15 10:00:00,1703.12,1710.79,1697.92,1703.27,85.02299368121523,74.68486585915846,False,-1.0,False
2021-11-15 14:00:00,1703.3,1704.7,1700.19,1702.49,84.40842378549142,75.59799567604253,False,-1.0,False
2021-11-16 06:00:00,1702.49,1725.02,1700.5,1712.77,85.9008218928865,76.80013699996245,False,-1.0,False
2021-11-16 10:00:00,1712.72,1712.91,1690.27,1696.48,73.5117959861954,76.31151415684887,False,-1.0,False
2021-11-16 14:00:00,1696.52,1697.39,1681.78,1685.6,66.40452583526502,75.77200335584001,False,-1.0,False
2021-11-17 06:00:00,1685.6,1701.38,1683.1,1692.63,68.5850743171881,76.04148001392944,False,-1.0,False
2021-11-17 10:00:00,1692.93,1700.3,1685.43,1699.87,70.75701241672905,76.16452596039423,False,-1.0,False
2021-11-17 14:00:00,1699.9,1712.9,1698.67,1707.04,72.8244297499867,76.30647208710181,False,-1.0,False
2021-11-18 06:00:00,1707.04,1717.9,1703.45,1711.87,74.19019662393006,76.6611893157735,False,-1.0,False
2021-11-18 10:00:00,1711.88,1759.19,1697.86,1722.85,77.09751869974068,75.87027929886281,False,-1.0,False
2021-11-18 14:00:00,1723.14,1741.81,1722.91,1736.88,80.25523582522453,75.39350351326375,False,-1.0,False
2021-11-19 06:00:00,1736.88,1759.06,1736.88,1745.79,82.00588344656445,75.15324947937106,False,-1.0,False
2021-11-19 10:00:00,1745.76,1746.73,1727.62,1734.9,73.19289178238594,73.882456468321,False,-1.0,False
2021-11-19 14:00:00,1734.88,1743.41,1734.88,1737.33,73.88862692703249,73.9201395624047,False,-1.0,False
2021-11-22 06:00:00,1751.05,1759.16,1749.25,1757.01,78.83224661060098,75.1629116399383,False,-1.0,False
2021-11-22 10:00:00,1756.98,1758.31,1741.17,1752.28,75.03829458276599,75.80823366649608,False,-1.0,False
2021-11-22 14:00:00,1752.31,1756.45,1749.55,1755.48,75.90980885904737,76.32351331072792,False,-1.0,False
2021-11-23 06:00:00,1755.48,1791.82,1746.36,1776.42,80.78708820597171,77.11977915632642,False,-1.0,False
2021-11-23 10:00:00,1776.44,1786.4,1753.45,1785.56,82.50491888305096,77.95125138223851,False,-1.0,False
2021-11-23 14:00:00,1785.54,1790.54,1781.35,1784.56,81.61779692732563,78.403279204997,False,-1.0,False
2021-11-24 06:00:00,1784.56,1834.51,1784.56,1825.99,87.70393743427152,79.1481493659017,False,-1.0,False
2021-11-24 10:00:00,1825.98,1832.4,1808.29,1812.87,78.55266035221808,78.80282705646707,False,-1.0,False
2021-11-24 14:00:00,1813.11,1814.58,1800.03,1812.3,78.15898336648056,79.29943621487654,False,-1.0,False
2021-11-25 06:00:00,1812.3,1833.76,1812.3,1821.24,79.91329960882749,79.90190348305603,False,-1.0,False
2021-11-25 10:00:00,1821.25,1821.26,1805.97,1816.9,76.5947835088971,79.67815717288563,False,-1.0,False
2021-11-25 14:00:00,1816.97,1819.23,1810.0,1819.23,77.16054614527233,79.89038232913627,False,-1.0,False
2021-11-26 06:00:00,1819.23,1819.23,1786.16,1786.41,55.981504215780454,77.89755186480959,False,-1.0,False
2021-11-26 10:00:00,1786.03,1787.7,1764.8,1769.59,48.41438852777795,74.66028189699021,False,-1.0,False
2021-11-26 14:00:00,1769.53,1778.78,1760.8,1776.41,51.37551333780904,71.54734134246601,False,-1.0,False
2021-11-29 06:00:00,1776.41,1793.27,1776.41,1778.94,52.49939581743423,68.63550123147687,False,-1.0,False
2021-11-29 10:00:00,1779.08,1808.37,1778.74,1806.43,62.862507114681826,66.1513581995179,False,-1.0,False
2021-11-29 14:00:00,1806.52,1811.87,1805.73,1808.79,63.61960697994234,64.65805286229033,False,-1.0,False
2021-11-30 06:00:00,1808.79,1814.99,1797.16,1811.56,64.56179496227456,63.298334021869735,False,-1.0,False
2021-11-30 10:00:00,1811.67,1818.79,1800.09,1808.57,62.61683703973797,61.568687764960785,False,-1.0,False
2021-11-30 14:00:00,1808.51,1813.09,1807.45,1809.65,63.06341919188615,60.21555133325969,False,-1.0,False
2021-12-01 06:00:00,1809.65,1857.83,1809.65,1850.71,75.45147970055814,60.04464468878827,False,-1.0,False
2021-12-01 10:00:00,1850.79,1856.17,1847.67,1853.2,75.99398574288757,62.04589284149898,False,-1.0,False
2021-12-01 14:00:00,1853.06,1857.4,1851.69,1857.4,76.94871838344291,64.89932582706547,False,-1.0,False
2021-12-02 06:00:00,1857.4,1882.61,1857.4,1876.86,80.86625248599164,67.84839974188374,False,-1.0,False
2021-12-02 10:00:00,1876.7,1882.61,1873.69,1876.55,80.62372725354847,70.66083288549515,False,-1.0,False
2021-12-02 14:00:00,1876.37,1880.06,1870.02,1880.06,81.32822269021257,72.50740444304823,False,-1.0,False
2021-12-03 06:00:00,1880.06,1912.93,1880.06,1910.03,86.11703069715637,74.75714681476964,False,-1.0,False
2021-12-03 10:00:00,1910.1,1914.13,1904.19,1910.71,86.20621835798858,76.92158915434104,False,-1.0,False
2021-12-03 14:00:00,1910.91,1913.82,1909.71,1910.41,85.93559496739815,79.25346494710706,False,-1.0,False
2021-12-06 06:00:00,1910.41,1925.07,1898.62,1916.08,86.80543822653415,81.62766685057186,False,-1.0,False
2021-12-06 10:00:00,1915.97,1924.26,1908.63,1924.1,87.9743383826366,82.8799527187797,False,-1.0,False
2021-12-06 14:00:00,1924.36,1928.14,1922.89,1927.39,88.44108226981811,84.12466237147275,False,-1.0,False
2021-12-07 06:00:00,1927.39,1954.3,1927.39,1953.93,91.42438561313026,85.5722290944415,False,-1.0,False
2021-12-07 10:00:00,1953.88,1982.69,1951.6,1980.65,93.34562176623426,86.82016602246574,False,-1.0,False
2021-12-07 14:00:00,1980.39,1984.03,1970.22,1981.04,93.36971158708826,88.09476445581973,False,-1.0,False
2021-12-08 06:00:00,1981.04,2006.33,1981.04,1997.61,94.33744153066375,89.39568633986485,False,-1.0,False
2021-12-08 10:00:00,1997.94,2012.16,1977.85,2011.61,95.0198262202473,90.28596589217393,False,-1.0,False
2021-12-08 14:00:00,2011.68,2012.26,2004.55,2004.55,89.00964198608858,90.56630825498394,False,-1.0,False
2021-12-09 06:00:00,2004.55,2047.33,2004.55,2045.21,92.17632461441549,91.19038121968568,False,-1.0,False
2021-12-09 10:00:00,2045.13,2051.1,2025.48,2049.04,92.4053529338575,91.75037269041802,False,-1.0,False
2021-12-09 14:00:00,2048.93,2053.47,2026.0,2031.44,80.38963307395721,90.99190215955007,False,-1.0,False
2021-12-10 06:00:00,2031.44,2042.93,2016.49,2032.5,80.55880423339714,90.20367435590798,False,-1.0,False
2021-12-10 10:00:00,2032.46,2033.85,2000.59,2031.39,79.75824987567204,89.03706078216216,False,-1.0,False
2021-12-10 14:00:00,2031.46,2036.77,2028.14,2035.48,80.5495921150435,87.75745781704309,False,-1.0,False
2021-12-13 06:00:00,2035.48,2099.23,2035.48,2095.55,88.12538018187952,87.2330246765222,False,-1.0,False
2021-12-13 10:00:00,2095.47,2115.89,2089.89,2114.4,89.54517931082177,86.75379845453801,False,-1.0,False
2021-12-13 14:00:00,2114.26,2115.19,2095.12,2101.51,82.08782160133786,85.46059799264707,False,-1.0,False
2021-12-14 06:00:00,2101.51,2152.67,2101.51,2137.01,85.72558207095751,85.13219200113394,False,-1.0,False
2021-12-14 10:00:00,2137.24,2154.39,2135.96,2145.45,86.45239048735182,84.55979858842758,False,-1.0,False
2021-12-14 14:00:00,2145.43,2157.74,2141.35,2157.74,87.48351442641821,84.06761473768366,False,-1.0,False
2021-12-15 06:00:00,2157.74,2195.07,2145.63,2166.6,88.20274555481697,84.84892598576963,False,-1.0,False
2021-12-15 10:00:00,2166.99,2185.25,2160.37,2184.78,89.56927283400614,85.74997284583053,False,-1.0,False
2021-12-15 14:00:00,2184.43,2184.5,2153.26,2162.26,77.25286767997032,85.49943462626035,False,-1.0,False
2021-12-16 06:00:00,2162.26,2193.27,2162.26,2184.29,80.21061350757108,85.46553676551312,False,-1.0,False
2021-12-16 10:00:00,2184.12,2247.31,2180.27,2245.08,85.8512434387612,85.23812309120129,False,-1.0,False
2021-12-16 14:00:00,2245.39,2278.55,2243.22,2278.55,87.95206412017248,85.07881157213635,False,-1.0,False
2021-12-17 06:00:00,2278.55,2397.57,2278.55,2397.05,92.39448347537088,86.10947775953966,False,-1.0,False
2021-12-17 10:00:00,2397.27,2406.87,2118.22,2120.94,47.269918142302515,82.26391136667417,False,1.0,True
2021-12-17 14:00:00,2114.37,2159.13,2071.25,2084.47,44.10837463872113,78.02950978181109,False,1.0,False
2021-12-20 06:00:00,2084.47,2149.4,1987.53,2111.66,47.04246195300975,73.98540453447025,False,1.0,False
2021-12-20 10:00:00,2111.9,2130.14,1914.02,1953.13,35.1041176800768,68.67554174699623,False,1.0,False
2021-12-20 14:00:00,1953.32,2056.36,1944.83,2056.36,45.171418087357885,64.23575627233141,False,1.0,False
2021-12-21 06:00:00,2056.36,2103.56,1921.33,1933.45,37.47959101765305,60.25842860609968,False,1.0,False
2021-12-21 10:00:00,1933.21,1944.23,1884.66,1910.85,36.219541965853224,55.8593214519279,False,1.0,False
2021-12-21 14:00:00,1910.9,1911.95,1887.71,1892.02,35.12628024516766,50.78682513256853,False,1.0,False
2021-12-22 06:00:00,1892.02,1895.54,1797.69,1870.64,33.83774165436384,45.37539288598767,False,1.0,False
2021-12-22 10:00:00,1870.59,1878.41,1783.77,1830.83,31.450814667532924,39.281026005203884,False,1.0,False
2021-12-22 14:00:00,1830.56,1831.31,1803.92,1804.15,29.881220985498715,37.542156289523504,False,1.0,False
2021-12-23 06:00:00,1804.15,1849.33,1785.45,1815.35,31.476313044169373,36.27895013006832,False,1.0,False
2021-12-23 10:00:00,1814.16,1824.31,1726.32,1801.32,30.510274053826237,34.62573134014997,False,1.0,False
2021-12-23 14:00:00,1801.34,1811.95,1788.0,1805.3,31.17605787248766,34.232925359391054,False,1.0,False
2021-12-24 06:00:00,1805.3,1848.65,1805.3,1836.15,36.42228555940095,33.35801210659537,False,1.0,False
2021-12-24 10:00:00,1836.2,1871.57,1829.08,1871.57,42.05685260888598,33.81573826571865,False,1.0,False
2021-12-24 14:00:00,1871.62,1891.28,1866.83,1891.28,45.066978670059434,34.700481936139276,False,1.0,False
2021-12-27 06:00:00,1891.28,1942.53,1891.28,1919.82,49.30418440548623,36.11827235217113,False,1.0,False
2021-12-27 10:00:00,1919.62,1925.83,1873.3,1905.56,47.2795686220863,37.462455048943376,False,1.0,False
2021-12-27 14:00:00,1905.51,1919.96,1896.1,1897.13,46.03780484693415,38.9211540668835,False,1.0,False
2021-12-28 06:00:00,1897.13,1916.17,1881.98,1892.1,45.249887101060715,40.4580206784397,False,1.0,False
2021-12-28 10:00:00,1892.06,1896.41,1867.49,1871.96,42.048311189193456,41.51522049294211,False,1.0,False
2021-12-28 14:00:00,1871.99,1873.95,1830.87,1850.48,38.795492374962734,42.343742325055764,False,1.0,False
2021-12-29 06:00:00,1850.48,1879.69,1828.6,1878.12,44.89081321120388,43.71521785892738,True,1.0,False
2021-12-29 10:00:00,1878.06,1900.37,1865.29,1898.05,48.96297707499155,44.96928701048644,False,1.0,False
2021-12-29 14:00:00,1898.12,1901.46,1882.45,1895.46,48.44607320905279,45.60820907050312,False,1.0,False
2021-12-30 06:00:00,1895.46,1923.7,1887.11,1897.77,48.97984235561377,45.999495439058556,False,1.0,False
2021-12-30 10:00:00,1897.86,1904.39,1867.41,1882.41,45.499402479062155,45.61901724641615,False,1.0,False
2021-12-30 14:00:00,1882.38,1883.39,1860.69,1863.65,41.49774124443315,45.04083450865083,False,1.0,False
2021-12-31 06:00:00,1863.65,1885.23,1857.92,1883.26,46.919858996006774,45.129039923558096,False,1.0,False
2021-12-31 10:00:00,1883.21,1883.73,1854.83,1866.54,43.1326552139378,44.917316734845805,False,1.0,False
2021-12-31 14:00:00,1866.42,1870.48,1845.59,1857.65,41.169474504154266,44.829433066341885,False,1.0,False
2022-01-03 06:00:00,1857.65,1914.36,1857.65,1914.36,55.51916146176746,46.50179997502236,False,1.0,False
2022-01-03 10:00:00,1914.31,1915.03,1900.68,1908.14,53.91647195522641,47.404365849424615,False,1.0,False
2022-01-03 14:00:00,1908.15,1926.66,1905.66,1926.66,57.93388924658428,48.301457066583886,False,1.0,False
2022-01-04 06:00:00,1926.66,1978.12,1926.66,1965.0,64.96025533639973,49.952875279318576,False,-1.0,False
2022-01-04 10:00:00,1965.18,1972.48,1925.22,1936.72,57.13837630812402,50.7687286745696,False,-1.0,False
2022-01-04 14:00:00,1936.77,1963.59,1927.46,1963.59,61.972392751426064,52.416027701806,False,-1.0,False
2022-01-05 06:00:00,1963.59,1977.36,1954.74,1965.7,62.34295233682009,54.50054881104469,False,-1.0,False
2022-01-05 10:00:00,1965.74,1991.0,1962.01,1986.29,65.94141525257821,56.40270443670183,False,-1.0,False
2022-01-05 14:00:00,1986.03,2006.79,1986.03,2005.29,68.9806114747241,58.98750006278046,False,-1.0,False
2022-01-06 06:00:00,2005.29,2021.77,1977.66,2012.89,70.16390268901263,61.88694288126629,False,-1.0,False
2022-01-06 10:00:00,2013.07,2021.21,2002.97,2018.51,71.0706318226515,63.4420899173547,False,-1.0,False
2022-01-06 14:00:00,2018.44,2019.11,2006.3,2007.55,66.6796598981754,64.7184087116496,False,-1.0,False
2022-01-07 06:00:00,2007.55,2032.2,2007.55,2027.11,70.31632969759934,65.95665275675111,False,-1.0,False
2022-01-07 10:00:00,2027.14,2027.35,1994.45,2011.32,64.04643594321291,65.86527081743243,False,-1.0,False
2022-01-07 14:00:00,2011.24,2036.08,2010.96,2033.32,68.40744315446005,66.99217750206603,False,-1.0,False
2022-01-10 06:00:00,2033.32,2066.5,2033.32,2061.05,72.9949301022443,68.09443123714786,False,-1.0,False
2022-01-10 10:00:00,2061.06,2071.81,2060.51,2068.84,74.16585550772547,69.27672155423839,False,-1.0,False
2022-01-10 14:00:00,2069.0,2070.02,2045.16,2045.16,64.69181970343178,69.15176199932375,False,-1.0,False
2022-01-11 06:00:00,2045.16,2068.17,2017.99,2038.31,62.14045917114372,68.46774676896571,False,-1.0,False
2022-01-11 10:00:00,2038.22,2063.49,2032.36,2056.67,66.11977449044392,68.06333394910885,False,-1.0,False
2022-01-11 14:00:00,2056.53,2059.33,2041.15,2046.03,61.92846465882306,67.149117232726,False,-1.0,False
2022-01-12 06:00:00,2046.03,2074.76,2046.03,2068.45,66.84854769181558,67.16600601209002,False,-1.0,False
2022-01-12 10:00:00,2068.46,2072.15,2055.66,2067.87,66.60114545875933,66.79448758820601,False,-1.0,False
2022-01-12 14:00:00,2067.92,2070.41,2059.45,2064.21,64.91661795247086,66.88150578913181,False,-1.0,False
2022-01-13 06:00:00,2064.21,2076.7,2054.48,2075.12,67.62844003180192,66.803605476866,False,-1.0,False
2022-01-13 10:00:00,2075.18,2086.96,2073.48,2075.02,67.57524389412097,66.26163685605366,False,-1.0,False
2022-01-13 14:00:00,2075.0,2077.23,2065.26,2070.65,65.08925623672326,65.35397692895343,False,-1.0,False
2022-01-14 06:00:00,2070.65,2081.07,2059.33,2061.36,59.88541346652727,64.873336305263,False,-1.0,False
2022-01-14 10:00:00,2061.57,2065.49,2049.32,2062.41,60.284171603655466,64.68770754851417,False,-1.0,False
2022-01-14 14:00:00,2062.68,2079.0,2062.68,2072.93,64.24124051700684,64.49985415117047,False,-1.0,False
2022-01-17 06:00:00,2072.93,2100.2,2072.93,2096.1,71.25096624445388,65.43210430973355,False,-1.0,False
2022-01-17 10:00:00,2095.96,2102.97,2085.42,2091.93,68.56328529955475,65.60357807050744,False,-1.0,False
2022-01-17 14:00:00,2091.62,2095.67,2085.69,2085.76,64.55964816687256,65.39942834131878,False,-1.0,False
2022-01-18 06:00:00,2085.76,2086.27,2061.44,2066.38,53.63019225668941,64.27078577174063,False,-1.0,False
2022-01-18 10:00:00,2066.34,2074.05,2043.72,2050.64,46.52278021444154,62.16021979000459,False,-1.0,False
2022-01-18 14:00:00,2050.59,2050.6,1979.83,1979.83,27.98456146481975,58.201151547074474,False,1.0,True
2022-01-19 06:00:00,1979.83,2004.6,1962.44,1988.32,31.614799106158685,54.85370583401802,False,1.0,False
2022-01-19 10:00:00,1988.33,2032.03,1959.4,2031.26,46.71076137371313,53.53624062473661,False,1.0,False
2022-01-19 14:00:00,2031.13,2043.99,2029.46,2042.08,49.81257903521094,52.489081367892155,False,1.0,False
2022-01-20 06:00:00,2042.08,2064.61,2036.11,2045.93,50.94154684481833,51.1591120006733,False,1.0,False
2022-01-20 10:00:00,2046.05,2065.84,2012.68,2032.84,46.95154602223891,48.7291699784518,False,1.0,False
2022-01-20 14:00:00,2032.82,2032.84,1984.43,2014.21,41.77703655293582,46.05054510378991,False,1.0,False
2022-01-21 06:00:00,2014.21,2018.72,1992.22,2007.94,40.123439753897536,43.606924262492406,False,1.0,False
2022-01-21 10:00:00,2008.01,2021.14,1986.53,1994.21,36.59876601701561,41.903781638525025,False,1.0,False
2022-01-21 14:00:00,1994.35,2018.22,1991.97,2011.16,43.416880758805505,41.59319169296142,False,1.0,False
2022-01-24 06:00:00,2011.16,2013.1,1990.65,1991.82,38.20778106363541,42.615513652842985,False,1.0,False
2022-01-24 10:00:00,1991.85,1991.85,1911.56,1923.88,26.021657637879088,42.05619950601503,False,1.0,False
2022-01-24 14:00:00,1922.98,1938.95,1910.29,1910.29,24.29916819840318,39.81504018848403,False,1.0,False
2022-01-25 06:00:00,1910.29,1934.19,1880.18,1923.26,29.26438005052829,37.760220290015766,False,1.0,False
2022-01-25 10:00:00,1923.17,1947.05,1904.44,1940.89,35.6400076558384,36.23006637111778,False,1.0,False
2022-01-25 14:00:00,1940.86,1953.33,1935.51,1945.07,37.13276963844253,35.248188732738136,True,1.0,False
2022-01-26 06:00:00,1945.07,1971.93,1945.07,1965.23,44.08287164479355,35.478772241923906,False,1.0,False
2022-01-26 10:00:00,1965.2,1975.25,1949.35,1967.77,44.93507372986773,35.95993563952093,False,1.0,False
2022-01-26 14:00:00,1967.79,1967.96,1948.83,1951.17,40.457630963558664,36.345822134175236,False,1.0,False
2022-01-27 06:00:00,1951.17,1973.31,1913.54,1972.03,47.72977777016695,36.77711183531138,False,1.0,False
2022-01-27 10:00:00,1971.92,1977.5,1959.68,1976.51,49.21002986861217,37.87733671580905,False,1.0,False
2022-01-27 14:00:00,1976.64,1997.69,1976.06,1997.69,55.78714350999416,40.85388530302056,False,1.0,False
2022-01-28 06:00:00,1997.69,2019.43,1994.26,1997.28,55.63219088303877,43.98718757148412,False,1.0,False
2022-01-28 10:00:00,1997.33,1998.18,1976.68,1993.39,54.04955794455839,46.46570536088713,False,1.0,False
2022-01-28 14:00:00,1993.34,1998.48,1980.55,1983.18,49.908932479354505,47.89259784323874,False,1.0,False
2022-01-31 06:00:00,1983.18,2009.39,1983.18,2006.03,57.924294803426875,49.97175035973718,False,-1.0,False
2022-01-31 10:00:00,2006.13,2007.35,1992.66,2002.07,56.192843225251536,51.18274751778297,False,-1.0,False
2022-01-31 14:00:00,2001.97,2003.75,1997.4,2003.2,56.60412436970705,52.349652581766904,False,-1.0,False
2022-02-01 06:00:00,2003.2,2034.85,2003.2,2029.29,65.0273025763536,54.8066197430464,False,-1.0,False
2022-02-01 10:00:00,2029.27,2031.48,2016.03,2019.15,59.998236036666135,56.03346556969632,False,-1.0,False
2022-02-01 14:00:00,2019.1,2019.5,2008.69,2015.43,58.16460111251571,56.92892269408668,False,-1.0,False
2022-02-02 06:00:00,2015.43,2032.68,2013.63,2017.01,58.759401154485005,57.22614845853576,False,-1.0,False
2022-02-02 10:00:00,2017.25,2018.12,1994.31,2008.0,53.903506171496055,57.05327998738149,False,-1.0,False
2022-02-02 14:00:00,2007.96,2010.17,1999.45,2002.24,50.9147484560005,56.7397990385257,False,-1.0,False
2022-02-03 06:00:00,2002.24,2013.64,1988.31,1996.75,48.09088424427611,56.55799421501786,False,-1.0,False
2022-02-03 10:00:00,1996.78,2004.08,1979.08,1983.13,41.71354448714689,54.93691918338986,False,-1.0,False
2022-02-03 14:00:00,1983.11,1983.11,1949.21,1957.9,32.76933351776293,52.594568212641,False,1.0,True
2022-02-04 06:00:00,1957.9,1974.21,1943.25,1958.7,33.273407307325584,50.26149650640285,False,1.0,False
2022-02-04 10:00:00,1958.71,1961.85,1936.97,1949.51,30.367274058757488,46.79549365464324,False,1.0,False
2022-02-04 14:00:00,1949.52,1954.88,1940.37,1943.81,28.643197379539018,43.65998978893053,False,1.0,False
2022-02-07 06:00:00,1943.81,1948.62,1908.57,1924.79,23.66236368702529,40.20976604638149,False,1.0,False
2022-02-07 10:00:00,1924.8,1975.41,1924.4,1975.26,49.535410447063406,39.28736697563933,False,1.0,False
2022-02-07 14:00:00,1975.27,1997.58,1971.75,1997.58,56.7400641659391,39.571022775083634,False,-1.0,False
2022-02-08 06:00:00,1997.58,2012.23,1991.36,2003.57,58.50649489855656,40.33019741933924,False,-1.0,False
2022-02-08 10:00:00,2003.52,2017.14,1982.07,2016.25,62.14240917814306,41.73534991272594,False,-1.0,False
2022-02-08 14:00:00,2016.28,2019.27,1998.25,2007.14,58.079710875044135,43.371966551515655,False,-1.0,False
2022-02-09 06:00:00,2007.14,2039.37,2007.14,2035.19,65.74202790305463,46.66923599004483,False,-1.0,False
2022-02-09 10:00:00,2035.28,2040.37,2027.94,2036.69,66.1100908811946,49.952904347431726,False,-1.0,False
2022-02-09 14:00:00,2036.81,2046.03,2036.68,2042.85,67.69386218448973,53.685563160004946,False,-1.0,False
2022-02-10 06:00:00,2042.85,2054.86,2037.17,2046.8,68.73487507612873,57.69473092966392,False,-1.0,False
2022-02-10 10:00:00,2046.74,2053.51,2029.61,2041.61,65.6466334110409,61.89315790206549,False,-1.0,False
2022-02-10 14:00:00,2041.64,2044.91,2034.63,2038.67,63.84123573859753,63.3237404312189,False,-1.0,False
2022-02-11 06:00:00,2038.67,2038.67,2011.3,2013.62,50.653077572377754,62.715041771862765,False,-1.0,False
2022-02-11 10:00:00,2013.45,2043.47,1992.3,2042.54,60.990293611024974,62.96342164310961,False,-1.0,False
2022-02-11 14:00:00,2042.71,2052.5,2036.36,2051.05,63.49083572789273,63.09826429808457,False,-1.0,False
2022-02-14 06:00:00,2051.05,2051.05,1971.11,1991.07,42.27111747872809,61.51740495845296,False,-1.0,False
2022-02-14 10:00:00,1990.95,2026.9,1989.75,2016.77,50.195749905052956,59.962777158652806,False,-1.0,False
2022-02-14 14:00:00,2016.82,2022.68,1999.25,2001.94,46.135208164855236,57.96528888701886,False,-1.0,False
2022-02-15 06:00:00,2001.94,2047.58,2001.94,2044.79,57.24023287949033,56.919925956518924,False,-1.0,False
2022-02-15 10:00:00,2044.66,2054.78,2030.49,2030.52,53.18310349403225,55.36474879830928,False,-1.0,False
2022-02-15 14:00:00,2030.34,2039.06,2028.98,2038.16,55.07723790142044,54.30780924734724,False,-1.0,False
2022-02-16 06:00:00,2038.16,2057.88,2038.16,2046.17,57.09918755367499,53.63360442885497,False,-1.0,False
2022-02-16 10:00:00,2046.13,2056.43,2041.48,2049.49,57.97039632438147,54.36533630405535,False,-1.0,False
2022-02-16 14:00:00,2049.42,2049.42,2036.25,2041.43,54.95977510896976,53.76228445384983,False,-1.0,False
2022-02-17 06:00:00,2041.43,2058.58,2018.48,2043.33,55.5642227389589,52.969623154956444,False,-1.0,False
2022-02-17 10:00:00,2043.26,2059.05,2033.55,2033.73,51.671242858419596,53.90963569292559,False,-1.0,False
2022-02-17 14:00:00,2033.66,2044.18,2009.99,2009.99,43.32980977435195,53.223041679855484,False,-1.0,False
2022-02-18 06:00:00,2009.99,2030.81,2009.99,2020.83,47.619879161511484,53.371508779521115,False,-1.0,False
2022-02-18 10:00:00,2020.84,2025.51,2004.48,2013.94,45.20316165477181,52.16780165704927,False,-1.0,False
2022-02-18 14:00:00,2013.9,2032.44,2009.98,2032.44,52.408825806028524,52.09037388824889,False,-1.0,False
2022-02-21 06:00:00,2032.44,2060.69,2032.44,2048.21,57.67972220509987,52.35062231861683,False,-1.0,False
2022-02-21 10:00:00,2048.2,2050.41,2015.38,2025.17,48.88980752608687,51.52968431585803,False,-1.0,False
2022-02-21 14:00:00,2025.21,2048.37,2025.21,2038.06,53.31253078591454,51.06389776201133,False,-1.0,False
2022-02-22 06:00:00,2038.06,2038.06,1979.94,2002.95,42.24818564957611,49.79273881607197,False,-1.0,False
2022-02-22 10:00:00,2002.93,2032.82,2001.78,2024.63,49.44654025517447,49.18097056769352,False,-1.0,False
2022-02-22 14:00:00,2024.64,2028.03,2008.19,2017.46,47.280974420473285,48.7419437238989,False,-1.0,False
2022-02-23 06:00:00,2017.46,2042.04,2017.46,2041.07,54.56194875877828,49.86515762234153,False,-1.0,False
2022-02-23 10:00:00,2041.19,2043.39,2022.05,2029.29,50.68152965498272,50.17132267168865,False,-1.0,False
2022-02-23 14:00:00,2029.18,2029.66,2016.03,2016.03,46.54166274383776,50.30517278059524,False,-1.0,False
2022-02-24 06:00:00,2016.03,2016.03,1852.31,1870.71,23.33309418394896,47.39759961838728,False,1.0,True
2022-02-24 10:00:00,1870.52,1871.14,1826.83,1842.23,21.047595215517532,43.73438691942905,False,1.0,False
2022-02-24 14:00:00,1842.11,1858.91,1841.44,1851.38,23.71498528229216,41.216904695049585,False,1.0,False
2022-02-25 06:00:00,1851.38,1915.11,1851.38,1912.6,39.02858139039133,39.78850975549726,False,1.0,False
2022-02-25 10:00:00,1912.59,1964.99,1910.12,1955.6,47.28685887150927,40.292377077690574,False,-1.0,False
2022-02-25 14:00:00,1955.78,1963.48,1951.34,1952.4,46.76313090510786,40.02403614268391,False,-1.0,False
2022-02-28 06:00:00,1952.4,1957.47,1912.23,1946.06,45.65010855831586,39.86094955646818,False,-1.0,False
2022-02-28 10:00:00,1946.04,1957.38,1924.5,1930.86,42.9283103776609,38.69758571835643,False,-1.0,False
2022-02-28 14:00:00,1930.77,1946.59,1929.58,1946.19,46.502701045642084,38.27970285742237,False,-1.0,False
2022-03-01 06:00:00,1946.19,1994.28,1946.19,1983.37,54.22785698479387,39.04832228151798,False,-1.0,False
2022-03-01 10:00:00,1983.56,1986.67,1946.48,1972.09,51.71068496952372,41.88608136007546,False,-1.0,False
2022-03-01 14:00:00,1972.23,1977.25,1967.2,1969.91,51.20033494567065,44.90135533309077,False,-1.0,False
2022-03-02 06:00:00,1969.91,1992.8,1961.63,1991.36,55.9529532629123,48.12515213115278,False,-1.0,False
2022-03-02 10:00:00,1991.35,1999.76,1972.58,1982.94,53.67305887916231,49.58959988002988,False,-1.0,False
2022-03-02 14:00:00,1982.96,1986.72,1975.25,1986.09,54.444649709803464,50.3053789638593,False,-1.0,False
2022-03-03 06:00:00,1986.09,2024.98,1986.09,2022.65,62.49928841865874,51.87899471521439,False,-1.0,False
2022-03-03 10:00:00,2022.55,2037.35,2011.24,2037.09,65.1995741964704,53.833941279029844,False,-1.0,False
2022-03-03 14:00:00,2037.05,2047.01,2010.72,2023.29,60.568453605645004,55.597955601828254,False,-1.0,False
2022-03-04 06:00:00,2023.29,2024.07,1996.37,2004.59,54.71675834699018,56.41936133196307,False,-1.0,False
